1650067202.120666,40565.625
1650067202.9867194,40560.82
1650067203.1815917,40556.718
1650067204.5866754,40552.987
1650067205.5174575,40551.685
1650067206.135734,40551.788
1650067206.6979086,40553.591
1650067207.1513197,40552.693
1650067207.5074015,40552.737
1650067207.5739038,40556.421
1650067207.9558802,40556.973
1650067208.6894057,40556.99
1650067209.2214882,40558.949
1650067209.540172,40558.459
1650067210.6587384,40558.872
1650067211.2088747,40558.846
1650067212.2317584,40559.333
1650067212.3269653,40559.351
1650067213.126778,40559.074
1650067213.6810725,40559.559
1650067214.9360788,40559.792
1650067215.3146422,40559.673
1650067216.9339218,40559.506
1650067216.951515,40559.573000000004
1650067217.6160994,40554.432
1650067218.3790677,40554.572
1650067219.185812,40554.369
1650067220.7601013,40554.027
1650067221.4803202,40555.089
1650067222.1567183,40553.823000000004
1650067223.191651,40554.247
1650067223.8613873,40552.57
1650067224.455105,40552.652
1650067225.5144484,40552.474
1650067226.0953197,40551.439
1650067226.8968236,40551.766
1650067227.5781846,40554.171
1650067228.6794517,40555.711
1650067229.1003535,40557.181000000004
1650067229.6371238,40561.85
1650067232.3682303,40561.845
1650067232.3699157,40564.491
1650067232.3875592,40566.737
1650067235.8957095,40567.205
1650067237.6057315,40570.242
1650067238.2156143,40570.138
1650067238.577156,40570.237
1650067239.0145404,40570.226
1650067239.7125862,40572.339
1650067240.160173,40572.663
1650067240.770326,40572.275
1650067241.6175113,40572.308
1650067241.910287,40572.346
1650067242.5180314,40572.354
1650067243.5729964,40572.415
1650067244.5255127,40572.365
1650067245.1599667,40572.351
1650067245.5760493,40569.707
1650067246.1786606,40569.743
1650067246.1823862,40571.353
1650067246.8869271,40571.366
1650067247.8020358,40571.344
1650067248.4511452,40571.362
1650067249.189507,40571.389
1650067250.3552756,40571.365
1650067251.0924335,40571.328
1650067251.7590969,40571.225
1650067253.3473659,40571.299
1650067253.358046,40571.301
1650067254.2492874,40571.312
1650067256.5338442,40571.324
1650067256.551561,40571.322
1650067257.1380978,40571.326
1650067258.516122,40568.798
1650067258.5586312,40568.808
1650067258.8884993,40568.13
1650067262.1010768,40568.143000000004
1650067262.3566782,40568.163
1650067263.4432402,40568.138
1650067264.5600052,40568.137
1650067266.2197008,40571.262
1650067266.2544963,40571.109000000004
1650067266.2708018,40571.471
1650067269.9814103,40573.036
1650067269.9985607,40567.688
1650067270.1936936,40566.01
1650067271.002974,40566.604
1650067271.4012585,40565.348
1650067272.2556996,40565.287000000004
1650067272.8208573,40565.563
1650067273.2087023,40563.416
1650067273.7551038,40563.457
1650067276.2212,40563.592000000004
1650067276.6638212,40563.814
1650067277.1637094,40565.937
1650067278.0780475,40565.961
1650067278.1119604,40566.08
1650067278.674315,40566.924
1650067279.2020633,40567.349
1650067279.73285,40567.403
1650067280.6106222,40567.489
1650067281.3750575,40567.633
1650067282.8384724,40567.414000000004
1650067282.859591,40567.463
1650067283.4607303,40567.417
1650067284.4370098,40566.958
1650067285.7774131,40566.958
1650067286.3445692,40566.694
1650067286.8996649,40566.958
1650067287.3611593,40566.958
1650067288.245591,40566.714
1650067288.5362792,40566.781
1650067289.046003,40566.958
1650067289.5541015,40566.958
1650067289.9406607,40566.958
1650067290.4403207,40566.902
1650067291.4222047,40566.924
1650067292.5665433,40566.958
1650067293.1541948,40568.81
1650067294.1502564,40573.532
1650067294.5213056,40573.536
1650067294.9965975,40574.291
1650067296.3050675,40574.068
1650067296.3392737,40573.99
