1650153600.3092086,3059.4773
1650153600.7280812,3059.5018
1650153602.093459,3059.5028
1650153603.0979888,3059.7123
1650153604.369881,3059.7099000000003
1650153604.819287,3059.7068
1650153605.0599172,3059.7211
1650153605.4038098,3059.7380000000003
1650153606.10623,3059.777
1650153606.2951815,3059.7966
1650153607.4847362,3059.8687
1650153608.231727,3059.901
1650153608.6805956,3059.9386
1650153609.2989833,3060.1620000000003
1650153609.7478535,3060.1783
1650153610.0280886,3060.205
1650153610.5095515,3060.205
1650153611.2002492,3060.205
1650153611.6596532,3060.205
1650153612.7336633,3060.205
1650153613.2468133,3060.0358
1650153614.0896358,3060.1446
1650153614.5779843,3060.1387
1650153615.5123127,3059.9762
1650153616.217232,3059.9958
1650153617.489522,3059.996
1650153617.6994743,3060.0036
1650153618.1812887,3060.0692
1650153618.8455684,3060.0144
1650153619.3491125,3060.0195
1650153620.1128328,3059.9908
1650153620.6272423,3060.0246
1650153621.0297441,3060.0231
1650153621.5819705,3060.0425
1650153621.999655,3060.2326000000003
1650153622.6871426,3060.301
1650153623.622777,3060.3543
1650153624.1229532,3060.5052
1650153624.8161767,3060.5458
1650153625.441046,3060.8228
1650153625.9595454,3060.8192
1650153626.6640387,3060.818
1650153626.667022,3060.8177
1650153627.1389415,3060.867
1650153627.4993932,3061.3472
1650153627.8465266,3061.3225
1650153628.5938854,3061.3089
1650153629.0621958,3061.5772
1650153629.78906,3061.5857
1650153630.22592,3061.6756
1650153631.522129,3061.675
1650153632.271255,3061.6821
1650153633.0200875,3061.7099000000003
1650153633.6302984,3061.7045000000003
1650153634.4931629,3061.632
1650153634.9113533,3061.632
1650153636.0882785,3061.8707
1650153636.1128657,3061.8178000000003
1650153636.674366,3061.7962
1650153637.1857808,3061.7062
1650153637.6765912,3061.7127
1650153638.6929505,3061.6276000000003
1650153639.2153878,3061.5611
1650153639.6146772,3061.5803
1650153640.2310827,3061.5923000000003
1650153640.8851626,3061.6107
1650153641.5436976,3061.6065
1650153642.0264814,3061.552
1650153642.512828,3061.5542
1650153642.7971773,3061.5484
1650153643.4338074,3061.5706
1650153643.9853203,3061.3556
1650153644.6029854,3061.3699
1650153646.2777271,3061.3355
1650153646.9888825,3061.5767
1650153648.0397482,3061.4491000000003
1650153648.8308477,3061.4491000000003
1650153649.1599565,3061.4462
1650153650.7727487,3061.5902
1650153650.933422,3061.6077
1650153650.947476,3061.6078
1650153651.4304779,3061.6142
1650153651.4352927,3061.4610000000002
1650153652.1976414,3061.4611
1650153655.907682,3061.4765
1650153655.9100878,3061.4265
1650153656.8282776,3060.9942
1650153658.3732216,3060.9375
1650153658.3971014,3060.9556000000002
1650153658.9597006,3060.8861
1650153659.2949584,3060.483
1650153660.5449197,3060.4907000000003
1650153660.9998887,3060.37
1650153663.337095,3060.37
1650153664.132676,3060.186
1650153665.4951227,3059.9366
1650153665.517927,3059.8731000000002
1650153665.5385208,3059.8589
1650153665.9775465,3059.577
1650153666.8412006,3059.5804000000003
1650153667.001239,3059.5938
1650153667.700517,3059.4598
1650153668.3197408,3059.4348
1650153668.8403437,3059.2458
1650153670.033334,3059.2471
1650153670.667163,3059.247
1650153672.2747748,3059.1334
1650153672.2782614,3059.1364
1650153672.2957513,3059.1153
1650153672.86932,3059.2548
1650153673.4352863,3059.2571000000003
1650153673.8245823,3059.2569
1650153674.7043223,3059.1889
