1649808001.7070491,3028.0165
1649808003.3106227,3028.2168
1649808006.8028886,3028.257
1649808012.6688857,3028.0808
1649808015.169773,3028.0488
1649808020.8142025,3028.0957
1649808047.0785222,3030.9192000000003
1649808047.0797863,3030.9192000000003
1649808054.7052944,3030.8015
1649808055.5967464,3031.2236000000003
1649808090.1593802,3031.2425
1649808095.7215319,3031.1361
1649808095.8423278,3031.1371
1649808106.5571861,3031.0091
1649808110.1458442,3031.1766000000002
1649808113.4670196,3031.2694
1649808113.5933492,3031.2449
1649808114.0142045,3031.1951
1649808116.362226,3030.0202
1649808119.0352685,3030.3549000000003
1649808124.4740736,3029.7911
1649808124.6016476,3029.3212
1649808124.9802504,3029.0553
1649808126.5988219,3029.0517
1649808128.4560566,3028.7583
1649808128.5782816,3029.0126
1649808128.5795739,3029.0248
1649808128.5854306,3028.831
1649808129.058329,3027.9921
1649808131.5977592,3027.9341
1649808156.854712,3027.3271
1649808156.8560596,3027.3357
1649808156.9905639,3028.179
1649808156.992508,3028.179
1649808157.0997727,3028.179
1649808161.6650932,3026.9592000000002
1649808164.8845246,3026.9989
1649808165.4988477,3027.1043
1649808166.922876,3027.3273
1649808167.424622,3027.2203
1649808168.9462552,3027.2217
1649808169.502928,3027.3157
1649808171.5560129,3027.9728
1649808172.1591926,3029.6209
1649808174.4831111,3029.6209
1649808174.873748,3029.5879
1649808180.290887,3029.9514
1649808181.9769428,3029.8294
1649808182.3457725,3029.5701
1649808184.046805,3029.5894
1649808184.753905,3030.2771000000002
1649808185.3837023,3030.4332
1649808186.7997339,3030.4942
1649808187.231364,3030.8486000000003
1649808189.6403127,3030.6373
1649808189.7656956,3030.7565
1649808189.7671292,3030.8749000000003
1649808190.220644,3031.0904
1649808195.9624295,3031.3679
1649808201.1135294,3031.4004
1649808205.6861417,3031.329
1649808210.3438075,3031.329
1649808213.2523634,3032.0936
1649808214.0477667,3032.0721
1649808217.7555468,3032.0721
1649808220.0218527,3032.1963
1649808220.1167426,3032.1963
1649808220.3412874,3032.2108000000003
1649808220.6589057,3032.2731
1649808221.5916286,3032.4235
1649808227.9824307,3032.4806
1649808228.1079984,3032.4775
1649808228.2267692,3032.5386
1649808229.0962582,3032.8638
1649808229.8832211,3032.902
1649808231.201492,3033.2959
1649808235.9299347,3033.2959
1649808236.0340326,3033.4599000000003
1649808239.0694547,3033.483
1649808241.9428508,3033.5022
1649808243.7705657,3033.5454
1649808246.2381055,3033.5827
1649808246.3614914,3033.3862
1649808247.2701244,3033.3695000000002
1649808249.2021217,3033.3178000000003
1649808249.5759163,3033.3761
1649808250.0858839,3033.3744
1649808258.3353162,3033.3696
1649808258.3660798,3033.2823
1649808258.690798,3033.2806
1649808259.1165652,3033.2998000000002
1649808259.848662,3033.3836
1649808260.4661918,3033.3788
1649808265.990194,3033.3694
1649808265.9929957,3033.3645
1649808266.1102076,3033.3469
1649808267.5112984,3033.3732
1649808267.6350865,3033.3809
1649808268.9001725,3033.4157
1649808274.5059865,3033.4161
1649808276.2676828,3033.3998
1649808277.5118275,3033.1365
1649808281.01321,3032.4386
1649808281.9070516,3032.2386
1649808282.3490078,3032.0819
1649808283.1386797,3031.9234
1649808283.8289392,3031.8928
1649808285.8768227,3031.5075
1649808286.5030456,3031.54
1649808288.3142507,3031.5733
1649808288.730675,3031.4906
1649808289.7402155,3031.3292
1649808290.7090662,3031.3553
1649808291.880227,3031.4041
1649808293.352311,3031.3668000000002
1649808293.8225713,3031.4959
1649808293.9480064,3031.0197000000003
1649808294.4245622,3030.8374
1649808296.112049,3030.8374
1649808296.4049878,3030.8374
1649808296.4090908,3030.8257
1649808296.9452589,3030.8101
1649808298.2077334,3030.8176
1649808298.8797011,3030.7781
1649808299.1109226,3030.7607000000003
1649808300.2563612,3030.7228
1649808301.0218153,3030.6565
1649808301.705817,3030.6874000000003
1649808304.2611322,3030.4504
1649808304.393544,3030.7131
1649808305.6734393,3030.5622
1649808306.5641525,3030.6212
1649808306.6855223,3030.5114
1649808307.8154945,3030.5011
1649808311.6521025,3030.4437000000003
1649808312.5625608,3030.7462
1649808314.3776734,3030.7485
1649808314.7055793,3030.7694
1649808316.4683824,3030.7655
1649808317.2883081,3030.7593
1649808317.7436545,3030.7577
1649808318.3022768,3030.7535000000003
1649808318.5735688,3030.753
1649808319.1532972,3030.755
1649808319.9604518,3030.7567
1649808321.119139,3030.7951000000003
1649808321.540866,3030.7998000000002
1649808321.9784484,3031.0718
1649808323.475407,3031.0135
1649808325.578422,3031.0328
1649808326.2195902,3031.0424000000003
1649808326.5151954,3031.0541000000003
1649808327.2017648,3031.0750000000003
1649808327.86014,3031.1283
1649808328.3240628,3031.1316
1649808329.630632,3031.1317
1649808330.3101146,3030.9953
1649808333.0534904,3030.9546
1649808333.1747844,3030.9476
1649808334.6100988,3030.5789
1649808335.456757,3030.5759000000003
1649808336.1548371,3030.5617
1649808336.9511924,3030.5595
1649808337.793188,3030.5699
1649808338.1269593,3030.5296
1649808338.8115878,3030.4625
1649808339.354353,3030.4489
1649808339.841965,3030.4456
1649808342.7654545,3030.3304000000003
1649808342.7669156,3030.1212
1649808344.742721,3030.0218
1649808346.5802581,3030.0096
1649808347.1753397,3029.6187
1649808348.3209336,3029.5062000000003
1649808348.7461889,3029.4181
1649808349.287428,3029.4176
1649808350.2748735,3029.4189
1649808350.496687,3029.4193
1649808351.1828437,3029.4182
1649808351.648105,3029.4272
1649808352.7662156,3029.4641
1649808352.8938413,3029.542
1649808353.4892337,3029.6436
1649808354.3311327,3029.7553000000003
1649808354.869094,3029.7627
1649808354.994187,3030.0474
1649808357.323852,3030.0575
1649808357.7804966,3030.5437
1649808357.9012332,3030.5585
1649808359.3540943,3030.5971
1649808360.5622244,3030.6359
1649808362.1867797,3030.6383
1649808362.3083096,3030.637
1649808363.7231264,3030.7628
1649808365.7210767,3030.7417
1649808366.0813413,3030.9675
1649808368.181696,3030.9675
1649808368.303264,3031.1099
1649808370.3301177,3031.1697
1649808370.7195787,3031.231
1649808371.0251653,3031.2199
1649808372.4712844,3031.2116
1649808373.3547127,3031.0907
1649808373.9050236,3031.1435
1649808375.133344,3031.1389
1649808375.2533863,3031.1686
1649808375.6354601,3031.2576
1649808377.9970763,3031.2535000000003
1649808380.2941546,3031.2484
1649808380.7869492,3031.3046
1649808380.9536161,3031.2685
1649808382.808889,3031.053
1649808383.2869759,3031.0829
1649808383.9360244,3031.1
1649808384.255924,3031.1215
1649808387.5686178,3031.135
1649808387.695314,3031.2462
1649808388.9168653,3031.1997
1649808390.9855196,3031.1928000000003
1649808391.1112547,3031.1814
1649808391.1136682,3031.1814
1649808391.238454,3031.167
1649808391.9068024,3031.1667
1649808392.553052,3031.12
1649808393.2709296,3031.1349
1649808393.7709134,3031.1928000000003
1649808394.4912946,3031.3667
1649808394.7590203,3031.2207
1649808396.323915,3031.2228
1649808396.7989588,3031.2592
1649808397.444586,3031.3828
1649808397.6290486,3031.3198
1649808398.8410609,3031.3495000000003
1649808399.2410545,3031.3757
